Firstdate,Lastdate,Nusers,Mean_dr,Sum_dr
2019-04-28,2019-05-27,1762, 17.31874608457621, 30515.630601023277
2019-04-29,2019-05-28,1764, 16.632151315428718, 29339.114920416258
2019-04-30,2019-05-29,1788, 16.99941784499332, 30394.95910684806
2019-05-01,2019-05-30,1791, 17.01804803347413, 30479.32402795217
2019-05-02,2019-05-31,1790, 16.949885617869164, 30340.295255985802
2019-05-03,2019-06-01,1787, 17.142365491153797, 30633.407132691835
2019-05-04,2019-06-02,1784, 16.953956974612705, 30245.859242709066
2019-05-05,2019-06-03,1784, 17.38894468081207, 31021.877310568736
2019-05-06,2019-06-04,1783, 17.133718118396843, 30549.419405101573
2019-05-07,2019-06-05,1769, 16.936332478203312, 29960.37215394166
2019-05-08,2019-06-06,1779, 17.465150708232162, 31070.503109945017
2019-05-09,2019-06-07,1772, 17.337345668778582, 30721.776525075646
2019-05-10,2019-06-08,1765, 17.25764409627927, 30459.741829932915
2019-05-11,2019-06-09,1762, 17.31389563965246, 30507.084117067636
2019-05-12,2019-06-10,1758, 17.736363340306237, 31180.526752258367
2019-05-13,2019-06-11,1770, 17.718101161613586, 31361.039056056048
2019-05-14,2019-06-12,1778, 17.844020276544512, 31726.668051696142
2019-05-15,2019-06-13,1781, 17.655462541903574, 31444.378787130263
2019-05-16,2019-06-14,1770, 16.88439940102229, 29885.386939809454
2019-05-17,2019-06-15,1769, 16.891780968692338, 29881.560533616743
2019-05-18,2019-06-16,1772, 17.047030980506463, 30207.338897457452
2019-05-19,2019-06-17,1756, 16.335948051420885, 28685.924778295077
2019-05-20,2019-06-18,1782, 17.162977237076937, 30584.4254364711
2019-05-21,2019-06-19,1783, 17.07656281491807, 30447.511498998916
2019-05-22,2019-06-20,1781, 16.821011638158684, 29958.221727560616
2019-05-23,2019-06-21,1788, 17.250100446907854, 30843.17959907124
2019-05-24,2019-06-22,1775, 17.36474836132913, 30822.428341359206
2019-05-25,2019-06-23,1768, 17.19903636231896, 30407.89628857992
2019-05-26,2019-06-24,1773, 18.094821002071697, 32082.117636673116
2019-05-27,2019-06-25,1790, 18.118713640694057, 32432.49741684236
2019-05-28,2019-06-26,1799, 18.266189441454202, 32860.87480517611
2019-05-29,2019-06-27,1810, 17.480191004728265, 31639.14571855816
2019-05-30,2019-06-28,1838, 17.875826446731917, 32855.76900909327
2019-05-31,2019-06-29,1849, 18.6684273537355, 34517.922177056935
2019-06-01,2019-06-30,1841, 18.219126848160226, 33541.41252746298
2019-06-02,2019-07-01,1845, 18.40517100705699, 33957.540508020145
2019-06-03,2019-07-02,1872, 18.86689042771969, 35318.81888069126
2019-06-04,2019-07-03,1875, 17.791861176073, 33359.739705136875
2019-06-05,2019-07-04,1881, 17.707159731679063, 33307.16745528832
2019-06-06,2019-07-05,1909, 17.231849925375496, 32895.60150754182
