Firstdate,Lastdate,Nusers,Mean_dr,Sum_dr
2019-06-22,2019-07-21,133, 284.0106856337182, 37773.42118928452
2019-06-23,2019-07-22,134, 281.4021811278946, 37707.89227113788
2019-06-24,2019-07-23,133, 284.12292112798883, 37788.348510022515
2019-06-25,2019-07-24,131, 289.4583205722015, 37919.039994958395
2019-06-26,2019-07-25,148, 278.37012440107543, 41198.77841135916
2019-06-27,2019-07-26,155, 274.22639729101115, 42505.09158010673
2019-06-28,2019-07-27,143, 280.0789692067567, 40051.29259656621
2019-06-29,2019-07-28,147, 272.3186984437175, 40030.84867122647
2019-06-30,2019-07-29,155, 268.02045565458155, 41543.17062646014
2019-07-01,2019-07-30,149, 262.01682310373945, 39040.50664245718
2019-07-02,2019-07-31,151, 262.17027404237734, 39587.71138039898
2019-07-03,2019-08-01,156, 260.043667188953, 40566.81208147667
2019-07-04,2019-08-02,159, 255.89342353014587, 40687.054341293195
2019-07-05,2019-08-03,162, 255.464850161101, 41385.30572609836
2019-07-06,2019-08-04,161, 261.354415206729, 42078.06084828337
2019-07-07,2019-08-05,168, 257.10720638310806, 43194.01067236216
2019-07-08,2019-08-06,175, 253.86226319608153, 44425.89605931427
2019-07-09,2019-08-07,155, 271.1389459182861, 42026.53661733434
2019-07-10,2019-08-08,168, 263.68221999218207, 44298.612958686586
2019-07-11,2019-08-09,174, 262.0727753327466, 45600.6629078979
2019-07-12,2019-08-10,166, 270.6044931378814, 44920.34586088831
2019-07-13,2019-08-11,182, 256.82937605662374, 46742.94644230552
2019-07-14,2019-08-12,180, 263.28862079212365, 47391.951742582256
2019-07-15,2019-08-13,197, 247.2272827151369, 48703.77469488197
2019-07-16,2019-08-14,184, 258.260957192893, 47520.016123492314
2019-07-17,2019-08-15,183, 257.1567524226966, 47059.68569335349
2019-07-18,2019-08-16,188, 252.31544906619243, 47435.30442444418
2019-07-19,2019-08-17,188, 251.83264567574147, 47344.537387039396
2019-07-20,2019-08-18,185, 248.46635284324591, 45966.275276000495
2019-07-21,2019-08-19,154, 276.9402536702257, 42648.79906521476
2019-07-22,2019-08-20,154, 272.6720362105386, 41991.493576422945
2019-07-23,2019-08-21,156, 267.34109958023606, 41705.21153451683
2019-07-24,2019-08-22,149, 274.8235578564032, 40948.71012060408
2019-07-25,2019-08-23,156, 269.4617179100041, 42036.02799396064
2019-07-26,2019-08-24,176, 250.3835054769632, 44067.49696394552
2019-07-27,2019-08-25,192, 237.04940812403916, 45513.48635981552
2019-07-28,2019-08-26,193, 230.90911200915673, 44565.458617767246
2019-07-29,2019-08-27,189, 232.11574775844602, 43869.8763263463
2019-07-30,2019-08-28,183, 234.1181624445259, 42843.62372734824
2019-07-31,2019-08-29,185, 229.28211058217798, 42417.19045770293
2019-08-01,2019-08-30,186, 226.3723193646555, 42105.251401825924
2019-08-02,2019-08-31,191, 221.44985498172753, 42296.922301509956
2019-08-03,2019-09-01,183, 223.8789818281102, 40969.85367454417
2019-08-04,2019-09-02,196, 208.61748959760416, 40889.027961130414
2019-08-05,2019-09-03,190, 210.72738577987533, 40038.20329817631
2019-08-06,2019-09-04,168, 228.08582563624762, 38318.4187068896
2019-08-07,2019-09-05,167, 229.60288802491644, 38343.68230016105
2019-08-08,2019-09-06,160, 235.66276304896246, 37706.042087833994
2019-08-09,2019-09-07,174, 219.4443996355565, 38183.32553658683
2019-08-10,2019-09-08,162, 221.92943692966875, 35952.56878260634
2019-08-11,2019-09-09,168, 215.94854767610377, 36279.356009585434
2019-08-12,2019-09-10,161, 220.05888344688887, 35429.48023494911
2019-08-13,2019-09-11,149, 229.56719914983623, 34205.5126733256
2019-08-14,2019-09-12,142, 233.59050473183743, 33169.851671920915
2019-08-15,2019-09-13,147, 232.99846884218178, 34250.77491980072
2019-08-16,2019-09-14,148, 231.00120172537146, 34188.177855354974
2019-08-17,2019-09-15,156, 224.99227392756094, 35098.794732699505
2019-08-18,2019-09-16,144, 228.1981492166487, 32860.53348719741
2019-08-19,2019-09-17,146, 227.87936107623872, 33270.38671713085
2019-08-20,2019-09-18,156, 221.1542174517488, 34500.05792247281
2019-08-21,2019-09-19,156, 221.95961955867247, 34625.7006511529
2019-08-22,2019-09-20,159, 220.14471094206232, 35003.00903978791
2019-08-23,2019-09-21,149, 225.22244619165224, 33558.144482556185
2019-08-24,2019-09-22,133, 231.38472700954966, 30774.168692270105
2019-08-25,2019-09-23,129, 233.93512734377714, 30177.631427347253
2019-08-26,2019-09-24,111, 248.33954295807314, 27565.68926834612
2019-08-27,2019-09-25,102, 270.71674032803963, 27613.107513460043
2019-08-28,2019-09-26,101, 274.1284294510996, 27686.971374561057
2019-08-29,2019-09-27,136, 243.31226627435694, 33090.468213312546
2019-08-30,2019-09-28,103, 278.99667254588684, 28736.657272226345
2019-08-31,2019-09-29,123, 262.93588273706985, 32341.113576659594
2019-09-01,2019-09-30,96, 299.67022637752706, 28768.341732242596
2019-09-02,2019-10-01,81, 326.3430361169175, 26433.785925470318
2019-09-03,2019-10-02,70, 358.0405565444516, 25062.83895811161
2019-09-04,2019-10-03,73, 354.78735483857173, 25899.47690321574
2019-09-05,2019-10-04,95, 311.2360305423329, 29567.422901521626
2019-09-06,2019-10-05,86, 322.9449272545638, 27773.263743892487
2019-09-07,2019-10-06,91, 314.2096221395914, 28593.075614702815
2019-09-08,2019-10-07,85, 328.2633705799523, 27902.38649929595
2019-09-09,2019-10-08,77, 340.36071182961507, 26207.77481088036
2019-09-10,2019-10-09,80, 336.7751685136394, 26942.013481091155
2019-09-11,2019-10-10,79, 343.2313517203942, 27115.27678591114
2019-09-12,2019-10-11,85, 333.26365975220364, 28327.411078937308
2019-09-13,2019-10-12,90, 324.3686332070915, 29193.17698863823
2019-09-14,2019-10-13,88, 325.5882377987778, 28651.764926292446
2019-09-15,2019-10-14,89, 322.6788866492482, 28718.420911783094
2019-09-16,2019-10-15,88, 324.98932001563554, 28599.060161375928
2019-09-17,2019-10-16,80, 336.24535250021415, 26899.628200017134
2019-09-18,2019-10-17,88, 324.3836858709644, 28545.764356644868
2019-09-19,2019-10-18,115, 273.35202769288685, 31435.483184681987
2019-09-20,2019-10-19,119, 266.80948010381223, 31750.328132353658
2019-09-21,2019-10-20,116, 265.1711949863092, 30759.858618411872
2019-09-22,2019-10-21,118, 262.2408064576881, 30944.415162007197
2019-09-23,2019-10-22,118, 265.7664025659643, 31360.43550278379
2019-09-24,2019-10-23,119, 262.8263186153672, 31276.331915228697
2019-09-25,2019-10-24,120, 262.86216906991297, 31543.460288389557
2019-09-26,2019-10-25,123, 262.6575280384195, 32306.875948725603
2019-09-27,2019-10-26,114, 272.3747124331575, 31050.717217379955
2019-09-28,2019-10-27,118, 265.25260192472496, 31299.807027117546
2019-09-29,2019-10-28,120, 264.58789807667125, 31750.54776920055
2019-09-30,2019-10-29,124, 256.1779148019181, 31766.06143543785
2019-10-01,2019-10-30,118, 263.9259095466665, 31143.25732650665
2019-10-02,2019-10-31,120, 271.1378800818615, 32536.54560982338
2019-10-03,2019-11-01,122, 272.522851125412, 33247.78783730026
2019-10-04,2019-11-02,127, 267.06231654392684, 33916.91420107871
2019-10-05,2019-11-03,131, 265.8687031531097, 34828.800113057376
2019-10-06,2019-11-04,138, 261.88302712495096, 36139.85774324323
2019-10-07,2019-11-05,137, 264.53680919572986, 36241.54285981499
2019-10-08,2019-11-06,128, 271.40069172259325, 34739.288540491936
2019-10-09,2019-11-07,123, 279.37204334987774, 34362.76133203496
2019-10-10,2019-11-08,112, 294.8648539981117, 33024.86364778851
2019-10-11,2019-11-09,108, 300.5730444654463, 32461.8888022682
2019-10-12,2019-11-10,107, 299.51787343949877, 32048.412458026367
2019-10-13,2019-11-11,107, 301.0416224540037, 32211.453602578393
2019-10-14,2019-11-12,111, 302.87175688853307, 33618.76501462717
2019-10-15,2019-11-13,113, 299.9287316480545, 33891.94667623016
2019-10-16,2019-11-14,113, 296.91075774046624, 33550.915624672685
2019-10-17,2019-11-15,114, 302.97114607841706, 34538.710652939546
2019-10-18,2019-11-16,117, 299.14770308953086, 35000.28126147511
2019-10-19,2019-11-17,133, 284.83089274837516, 37882.5087355339
2019-10-20,2019-11-18,147, 269.85859811100295, 39669.21392231743
2019-10-21,2019-11-19,142, 280.9080427404874, 39888.94206914921
2019-10-22,2019-11-20,154, 275.585338327783, 42440.14210247858
2019-10-23,2019-11-21,164, 267.3339777537463, 43842.77235161439
2019-10-24,2019-11-22,165, 269.1805725189358, 44414.79446562441
2019-10-25,2019-11-23,159, 274.44605844585374, 43636.923292890744
2019-10-26,2019-11-24,152, 276.0312221923557, 41956.745773238064
2019-10-27,2019-11-25,155, 271.09003353359265, 42018.95519770686
2019-10-28,2019-11-26,154, 271.4800975299078, 41807.93501960581
2019-10-29,2019-11-27,150, 278.105329615001, 41715.79944225014
2019-10-30,2019-11-28,156, 267.6806713395595, 41758.18472897129
2019-10-31,2019-11-29,154, 264.09012360351994, 40669.87903494207
2019-11-01,2019-11-30,149, 269.3037072950387, 40126.25238696077
2019-11-02,2019-12-01,145, 271.9390100576875, 39431.15645836468
2019-11-03,2019-12-02,152, 263.34431295755195, 40028.3355695479
2019-11-04,2019-12-03,154, 261.4086956397896, 40256.93912852759
2019-11-05,2019-12-04,149, 267.5757643746534, 39868.78889182335
2019-11-06,2019-12-05,158, 258.69204520129557, 40873.3431418047
2019-11-07,2019-12-06,160, 257.06809210407823, 41130.89473665252
2019-11-08,2019-12-07,162, 255.01067873657325, 41311.72995532487
2019-11-09,2019-12-08,149, 264.42105920313764, 39398.73782126751
2019-11-10,2019-12-09,153, 263.46435168779266, 40310.04580823228
2019-11-11,2019-12-10,151, 267.58094441573604, 40404.722606776144
2019-11-12,2019-12-11,140, 276.6941255190891, 38737.17757267247
2019-11-13,2019-12-12,143, 277.3788706735776, 39665.178506321594
2019-11-14,2019-12-13,145, 275.36480804101194, 39927.89716594673
2019-11-15,2019-12-14,142, 281.00322644170365, 39902.45815472192
2019-11-16,2019-12-15,136, 291.7598237997447, 39679.33603676528
2019-11-17,2019-12-16,126, 303.68285986988224, 38264.040343605164
