day,clustering,Nnodes,L/N,Firstday,First_Time
67,0.19257341040338155,592,2.1097972972972974,2018-01-09,2018-03-17
68,0.1942096740705122,605,2.1107438016528928,2018-01-09,2018-03-18
69,0.19356873332892982,618,2.0906148867313914,2018-01-09,2018-03-19
70,0.19782242359723562,626,2.084664536741214,2018-01-09,2018-03-20
71,0.19839172260785667,615,2.0455284552845527,2018-01-09,2018-03-21
72,0.20412233523122267,608,2.0296052631578947,2018-01-09,2018-03-22
73,0.2084135852254775,617,2.0405186385737437,2018-01-09,2018-03-23
74,0.19771244952717112,646,1.978328173374613,2018-01-09,2018-03-24
75,0.20414134433303932,640,1.984375,2018-01-09,2018-03-25
76,0.21054603553154094,661,1.9833585476550681,2018-01-09,2018-03-26
77,0.2111876520768791,657,1.9939117199391172,2018-01-09,2018-03-27
78,0.21068330355510478,692,2.004335260115607,2018-01-09,2018-03-28
79,0.21691381026428697,693,2.0245310245310244,2018-01-09,2018-03-29
80,0.2166729471328117,691,2.0260492040520983,2018-01-09,2018-03-30
81,0.21900564522638707,682,2.0439882697947214,2018-01-09,2018-03-31
82,0.22898020224624202,689,2.0667634252539915,2018-01-09,2018-04-01
83,0.22570188146476922,680,2.0602941176470586,2018-01-09,2018-04-02
84,0.21876658670682345,687,2.0480349344978164,2018-01-09,2018-04-03
85,0.2124904974239861,684,2.0350877192982457,2018-01-09,2018-04-04
86,0.20751718829553029,687,2.029112081513828,2018-01-09,2018-04-05
87,0.2116499269357047,690,2.0188405797101447,2018-01-09,2018-04-06
88,0.20866599125443977,670,2.0671641791044775,2018-01-09,2018-04-07
89,0.19727644358832208,659,2.0576631259484066,2018-01-09,2018-04-08
90,0.19939239766386763,650,2.086153846153846,2018-01-09,2018-04-09
91,0.20979725008596203,624,2.1778846153846154,2018-01-09,2018-04-10
92,0.2108685327246139,616,2.1801948051948052,2018-01-09,2018-04-11
93,0.21225424568329876,613,2.1810766721044046,2018-01-09,2018-04-12
94,0.22523185427824619,593,2.1989881956155144,2018-01-09,2018-04-13
95,0.23302195454781,581,2.2358003442340793,2018-01-09,2018-04-14
96,0.23142244233373296,590,2.2322033898305085,2018-01-09,2018-04-15
97,0.23402450975428357,593,2.2344013490725128,2018-01-09,2018-04-16
98,0.23949347289489753,580,2.25,2018-01-09,2018-04-17
99,0.2347872913377909,582,2.1975945017182132,2018-01-09,2018-04-18
100,0.22819294689441383,586,2.2150170648464163,2018-01-09,2018-04-19
101,0.2272233951154974,598,2.220735785953177,2018-01-09,2018-04-20
102,0.2282127895565496,618,2.215210355987055,2018-01-09,2018-04-21
103,0.2317203187799459,620,2.203225806451613,2018-01-09,2018-04-22
104,0.25192300024785497,605,2.271074380165289,2018-01-09,2018-04-23
105,0.24538378807047379,602,2.2790697674418605,2018-01-09,2018-04-24
106,0.24119059050749486,580,2.306896551724138,2018-01-09,2018-04-25
107,0.2413639625221725,592,2.3091216216216215,2018-01-09,2018-04-26
108,0.24373850708688952,567,2.2768959435626104,2018-01-09,2018-04-27
109,0.24174699104775446,554,2.2545126353790614,2018-01-09,2018-04-28
110,0.2435106462005815,550,2.2654545454545456,2018-01-09,2018-04-29
111,0.24167515065111927,555,2.234234234234234,2018-01-09,2018-04-30
112,0.22796703266764978,544,2.2205882352941178,2018-01-09,2018-05-01
113,0.22252511683379497,546,2.208791208791209,2018-01-09,2018-05-02
114,0.22566470029033658,541,2.2310536044362292,2018-01-09,2018-05-03
115,0.22388844653607007,545,2.223853211009174,2018-01-09,2018-05-04
116,0.22504004115227047,536,2.218283582089552,2018-01-09,2018-05-05
117,0.22285272265000294,537,2.202979515828678,2018-01-09,2018-05-06
118,0.225183250549041,529,2.1739130434782608,2018-01-09,2018-05-07
119,0.21988937152906124,525,2.12,2018-01-09,2018-05-08
120,0.21907200144314407,511,2.095890410958904,2018-01-09,2018-05-09
