Firstdate,Lastdate,Nusers,Mean_dr,Sum_dr
2017-09-14,2017-10-13,1, 5.057628100626943, 5.057628100626943
2017-09-15,2017-10-14,1, 4.855322976601864, 4.855322976601864
2017-09-16,2017-10-15,1, 4.6611100575377895, 4.6611100575377895
2017-09-17,2017-10-16,1, 4.474665655236278, 4.474665655236278
2017-09-18,2017-10-17,1, 4.295679029026827, 4.295679029026827
2017-09-19,2017-10-18,1, 4.123851867865754, 4.123851867865754
2017-09-20,2017-10-19,1, 3.9588977931511233, 3.9588977931511233
2017-09-21,2017-10-20,1, 3.800541881425078, 3.800541881425078
2017-09-22,2017-10-21,1, 3.648520206168075, 3.648520206168075
2017-09-23,2017-10-22,0, 0, 0
2017-09-24,2017-10-23,0, 0, 0
2017-09-25,2017-10-24,0, 0, 0
2018-01-03,2018-02-01,2, 1.001304596381796, 2.002609192763592
2018-01-04,2018-02-02,0, 0, 0
2018-01-05,2018-02-03,0, 0, 0
2018-01-06,2018-02-04,0, 0, 0
2018-01-07,2018-02-05,0, 0, 0
2018-01-08,2018-02-06,0, 0, 0
2018-01-09,2018-02-07,0, 0, 0
2018-01-10,2018-02-08,0, 0, 0
2018-01-11,2018-02-09,0, 0, 0
2018-01-12,2018-02-10,0, 0, 0
2018-01-13,2018-02-11,0, 0, 0
2018-01-14,2018-02-12,0, 0, 0
2018-01-15,2018-02-13,0, 0, 0
2018-01-16,2018-02-14,0, 0, 0
2018-04-09,2018-05-08,0, 0, 0
2018-04-10,2018-05-09,0, 0, 0
2018-04-11,2018-05-10,0, 0, 0
2018-04-12,2018-05-11,0, 0, 0
2018-04-13,2018-05-12,0, 0, 0
2018-04-14,2018-05-13,0, 0, 0
2018-04-15,2018-05-14,0, 0, 0
2018-04-16,2018-05-15,0, 0, 0
2018-04-17,2018-05-16,0, 0, 0
2018-04-18,2018-05-17,0, 0, 0
2018-08-15,2018-09-13,2, 1.7695254924652848, 3.5390509849305696
2018-08-16,2018-09-14,2, 1.6987444727666734, 3.397488945533347
2018-08-17,2018-09-15,2, 1.6307946938560065, 3.261589387712013
2018-08-18,2018-09-16,2, 1.5655629061017664, 3.131125812203533
2018-08-19,2018-09-17,2, 1.5029403898576956, 3.0058807797153912
2018-08-20,2018-09-18,3, 3.094273505444658, 9.282820516333974
2018-08-21,2018-09-19,1, 6.66, 6.66
2018-08-22,2018-09-20,1, 8.9936, 8.9936
2018-08-23,2018-09-21,1, 8.28850176, 8.28850176
2018-08-24,2018-09-22,1, 7.956961689599999, 7.956961689599999
2018-08-25,2018-09-23,1, 7.638683222016, 7.638683222016
2018-08-26,2018-09-24,1, 7.333135893135359, 7.333135893135359
2018-08-27,2018-09-25,1, 7.039810457409945, 7.039810457409945
2018-08-28,2018-09-26,1, 6.7582180391135465, 6.7582180391135465
2018-08-29,2018-09-27,1, 6.487889317549004, 6.487889317549004
2018-08-30,2018-09-28,2, 4.114186872423522, 8.228373744847044
2018-08-31,2018-09-29,3, 9.361500762532085, 28.084502287596255
2018-09-01,2018-09-30,3, 11.804212449202522, 35.412637347607564
2018-09-02,2018-10-01,3, 10.974884321098655, 32.92465296329596
2018-09-03,2018-10-02,3, 10.535888948254707, 31.607666844764122
2018-09-04,2018-10-03,3, 10.114453390324519, 30.343360170973558
2018-09-05,2018-10-04,3, 10.397415462436767, 31.1922463873103
2018-09-06,2018-10-05,3, 9.935880244523076, 29.80764073356923
2018-09-07,2018-10-06,3, 9.538445034742153, 28.61533510422646
2018-09-08,2018-10-07,3, 9.156907233352467, 27.4707217000574
2018-09-09,2018-10-08,3, 9.497675722578142, 28.493027167734425
2018-09-10,2018-10-09,3, 9.053405706257633, 27.1602171187729
2018-09-11,2018-10-10,3, 8.691269478007328, 26.073808434021984
2018-09-12,2018-10-11,3, 8.343618698887033, 25.030856096661097
2018-09-13,2018-10-12,3, 8.009873950931553, 24.02962185279466
2018-09-14,2018-10-13,3, 7.68947899289429, 23.06843697868287
2018-09-15,2018-10-14,3, 7.381899833178519, 22.145699499535556
2018-09-16,2018-10-15,3, 7.086623839851377, 21.25987151955413
2018-09-17,2018-10-16,3, 6.803158886257322, 20.409476658771965
2018-09-18,2018-10-17,3, 6.531032530807028, 19.593097592421085
2018-09-19,2018-10-18,2, 8.028208667195624, 16.05641733439125
2018-09-20,2018-10-19,2, 7.7070803205077985, 15.414160641015597
2018-09-21,2018-10-20,2, 7.3987971076874866, 14.797594215374973
2018-09-22,2018-10-21,2, 7.102845223379987, 14.205690446759974
2018-09-23,2018-10-22,2, 6.8187314144447875, 13.637462828889575
2018-09-24,2018-10-23,2, 6.545982157866995, 13.09196431573399
2018-09-25,2018-10-24,2, 6.284142871552316, 12.568285743104632
2018-09-26,2018-10-25,2, 6.032777156690222, 12.065554313380444
2018-09-27,2018-10-26,2, 5.791466070422614, 11.582932140845228
2018-09-28,2018-10-27,2, 5.559807427605708, 11.119614855211417
2018-09-29,2018-10-28,2, 5.33741513050148, 10.67483026100296
2018-09-30,2018-10-29,1, 8.199538060066088, 8.199538060066088
2018-10-01,2018-10-30,3, 7.134940599015429, 21.404821797046285
2018-10-02,2018-10-31,3, 6.7014866777299344, 20.104460033189802
2018-10-03,2018-11-01,3, 6.433427210620736, 19.30028163186221
2018-10-04,2018-11-02,3, 6.176090122195906, 18.52827036658772
2018-10-05,2018-11-03,2, 8.058506239275758, 16.117012478551516
2018-10-06,2018-11-04,2, 7.736165989704727, 15.472331979409454
2018-10-07,2018-11-05,2, 7.426719350116538, 14.853438700233076
2018-10-08,2018-11-06,2, 7.129650576111876, 14.259301152223752
2018-10-09,2018-11-07,1, 8.01047024948233, 8.01047024948233
2018-10-10,2018-11-08,1, 7.690051439503035, 7.690051439503035
2018-10-11,2018-11-09,1, 7.382449381922914, 7.382449381922914
2018-10-12,2018-11-10,1, 7.087151406645996, 7.087151406645996
2018-10-13,2018-11-11,1, 6.803665350380157, 6.803665350380157
2018-10-14,2018-11-12,1, 6.5315187363649505, 6.5315187363649505
2018-10-15,2018-11-13,1, 6.2702579869103525, 6.2702579869103525
2018-10-16,2018-11-14,1, 6.019447667433938, 6.019447667433938
2018-10-17,2018-11-15,1, 5.778669760736579, 5.778669760736579
2018-10-18,2018-11-16,1, 5.547522970307116, 5.547522970307116
2018-10-19,2018-11-17,1, 5.325622051494832, 5.325622051494832
2018-10-20,2018-11-18,1, 5.1125971694350385, 5.1125971694350385
2018-10-21,2018-11-19,1, 4.908093282657636, 4.908093282657636
2018-10-22,2018-11-20,1, 4.711769551351331, 4.711769551351331
2018-10-23,2018-11-21,1, 4.523298769297277, 4.523298769297277
